"095年07月17日每日收盤行情(化學工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1704","榮化","2,025,028","449","48,482,874","24.20","24.50","23.65","24.10","-","0.10","23.80","31","24.10","3","8.17",
"1708","東鹼","261,438","63","2,996,078","11.60","11.60","11.35","11.45","-","0.15","11.45","10","11.50","4","13.47",
"1709","和益","66,480","21","799,211","12.10","12.10","11.90","12.10","-","0.05","11.90","4","12.10","2","11.63",
"1710","東聯","3,959,755","1,009","71,445,293","18.50","18.60","17.60","17.85","-","0.85","17.85","51","17.90","10","7.03",
"1711","永光","1,095,732","277","12,543,087","11.70","11.75","11.20","11.20","-","0.50","11.20","95","11.25","54","23.33",
"1712","興農","738,930","155","4,267,876","5.90","5.90","5.68","5.79","-","0.19","5.78","10","5.80","28","13.79",
"1713","國化","434,000","99","3,911,120","9.30","9.35","8.82","8.90","X","0.00","8.89","32","8.90","14","8.32",
"1714","和桐","676,065","131","4,089,670","6.10","6.13","6.02","6.02","-","0.15","6.01","21","6.02","1","",
"1717","長興","9,410,184","2,625","401,232,000","43.40","44.20","40.25","42.00","X","0.00","41.90","8","42.00","10","14.53",
"1718","中纖","3,170,751","648","22,611,887","7.23","7.30","7.03","7.03","-","0.26","7.03","176","7.05","5","",
"1721","三晃","20,000","14","115,610","5.83","5.85","5.70","5.70","-","0.13","5.70","3","5.79","1","95.00",
"1722","台肥","9,319,504","2,290","469,277,912","52.60","53.00","49.05","50.60","-","2.10","50.50","4","50.60","52","25.82",
"1723","中碳","375,463","172","18,354,041","49.30","49.40","48.50","48.90","-","0.60","48.85","2","48.90","4","9.21",
"1724","台硝","20,351","8","278,114","13.65","14.05","13.20","14.05","-","0.05","13.45","1","14.05","1","30.54",
"1725","元禎","25,652","15","448,908","17.65","17.65","17.30","17.30","-","0.35","17.35","1","17.65","1","10.12",
"1726","永記","337,713","154","13,633,184","40.45","40.80","40.00","40.00","-","0.80","40.00","29","40.40","68","8.73",
"1727","中華化","29,000","16","269,730","9.35","9.40","9.25","9.30","-","0.10","9.14","1","9.40","12","10.94",
"1730","花仙子","372,000","72","4,038,300","11.20","11.20","10.55","10.85","-","0.45","10.85","1","10.90","21","10.74",
"1732","毛寶","205,000","77","2,489,050","12.45","12.45","11.80","12.05","-","0.40","12.00","5","12.05","1","57.38",
"1735","日勝化","67,300","22","853,490","12.90","13.00","12.55","13.00"," ","0.00","12.70","1","12.95","1","22.03",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

