"095年06月30日每日收盤行情(化學生技醫療)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1701","中化","2,379,399","491","27,105,406","11.55","11.60","11.25","11.40"," ","0.00","11.35","16","11.40","230","95.00",
"1704","榮化","951,259","308","22,941,174","24.40","24.40","23.90","24.00"," ","0.00","23.95","2","24.00","14","8.14",
"1707","葡萄王","285,943","80","2,827,905","9.95","9.95","9.87","9.90","+","0.01","9.90","17","9.91","3","10.21",
"1708","東鹼","211,765","51","2,395,615","11.30","11.45","11.25","11.30","+","0.05","11.25","39","11.40","37","13.29",
"1709","和益","14,920","14","180,640","12.30","12.30","12.00","12.10","-","0.25","12.15","1","12.25","1","11.63",
"1710","東聯","2,654,336","715","57,446,668","21.90","21.90","21.50","21.55"," ","0.00","21.55","25","21.60","28","8.23",
"1711","永光","1,228,290","301","14,691,336","12.00","12.20","11.80","11.80","-","0.15","11.80","102","11.90","14","24.58",
"1712","興農","1,364,763","225","8,687,491","6.44","6.44","6.29","6.32","+","0.03","6.31","10","6.32","107","15.05",
"1713","國化","576,283","124","5,721,002","10.20","10.20","9.80","9.83","-","0.17","9.83","5","9.85","1","9.19",
"1714","和桐","894,104","175","5,696,426","6.40","6.44","6.32","6.33","-","0.01","6.32","1","6.33","5","",
"1716","永信","434,537","144","12,140,736","28.00","28.10","27.90","27.90","+","0.10","27.90","33","27.95","5","14.38",
"1717","長興","3,985,005","1,044","193,755,488","49.10","49.30","48.00","48.40","+","0.20","48.10","12","48.40","70","16.75",
"1718","中纖","5,346,828","758","39,771,710","7.60","7.62","7.32","7.35","-","0.16","7.35","117","7.38","30","",
"1720","生達","332,890","118","5,750,199","17.30","17.35","17.20","17.20"," ","0.00","17.20","102","17.25","7","8.43",
"1721","三晃","185,050","59","985,065","5.34","5.36","5.27","5.28","-","0.02","5.26","21","5.33","5","88.00",
"1722","台肥","12,922,600","3,023","705,646,959","55.20","55.70","53.80","53.80","-","0.70","53.80","78","53.90","32","27.45",
"1723","中碳","240,343","124","11,889,522","49.50","49.70","49.30","49.40","+","0.10","49.35","17","49.50","4","9.30",
"1724","台硝","20,261","19","316,317","15.90","15.90","15.45","15.45","-","0.45","15.45","4","15.50","6","33.59",
"1725","元禎","14,536","11","265,108","18.10","18.50","18.10","18.50","+","0.40","18.50","1","18.60","2","10.82",
"1726","永記","360,000","61","14,870,550","41.40","41.75","41.25","41.40","+","0.30","41.35","10","41.40","1","9.04",
"1727","中華化","60,000","15","576,750","9.61","9.78","9.60","9.78","+","0.21","9.60","7","9.78","1","11.51",
"1729","必翔","473,000","188","28,910,300","59.50","62.20","59.50","61.20","+","1.70","61.20","31","61.30","16","20.26",
"1730","花仙子","43,214","23","493,978","11.55","11.55","11.40","11.50","+","0.05","11.40","7","11.50","4","11.39",
"1731","美吾華","129,074","44","1,281,125","10.00","10.00","9.85","9.89"," ","0.00","9.85","2","9.89","4","30.91",
"1732","毛寶","217,000","96","2,846,450","13.20","13.30","13.05","13.15","-","0.05","13.15","2","13.20","132","62.62",
"1733","五鼎","592,157","216","16,976,262","28.70","29.70","28.05","29.70","+","0.85","28.30","2","29.70","9","11.34",
"1734","杏輝","351,677","141","6,029,859","17.30","17.35","17.00","17.20","+","0.15","17.15","1","17.20","53","11.86",
"1735","日勝化","17,000","13","228,700","13.50","13.60","13.30","13.40","-","0.10","13.30","4","13.50","5","22.71",
"1736","喬山","209,000","102","36,987,500","177.00","179.00","176.00","177.00","+","1.00","176.50","15","177.00","46","17.29",
"4106","雃博","68,000","21","925,500","13.65","13.70","13.55","13.60"," ","0.00","13.55","3","13.60","3","8.05",
"4119","旭富","9,000","8","156,500","17.40","17.80","17.10","17.40"," ","0.00","17.30","1","17.70","1","13.92",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

