"095年08月30日每日收盤行情(化學生技醫療)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1701","中化","460,729","135","4,200,830","9.10","9.15","9.07","9.12","+","0.07","9.12","9","9.13","10","76.00",
"1704","榮化","1,775,234","392","41,666,656","23.05","23.70","23.05","23.55","+","0.60","23.50","90","23.55","25","8.38",
"1707","葡萄王","480,224","37","4,337,686","9.00","9.09","9.00","9.05","+","0.05","9.03","9","9.05","1","9.33",
"1708","東鹼","66,326","40","883,734","13.40","13.40","13.30","13.40"," ","0.00","13.30","7","13.40","99","16.54",
"1709","和益","29,801","16","335,780","11.15","11.40","11.15","11.15","+","0.15","11.10","2","11.25","18","11.15",
"1710","東聯","1,134,606","405","20,072,356","17.55","17.80","17.55","17.80","+","0.25","17.70","15","17.80","34","7.01",
"1711","永光","459,729","134","4,916,376","10.65","10.80","10.60","10.75","+","0.10","10.75","2","10.80","24","22.40",
"1712","興農","268,093","82","1,534,080","5.69","5.75","5.69","5.74","+","0.05","5.74","2","5.75","45","13.67",
"1713","國化","265,820","31","2,233,618","8.36","8.56","8.36","8.45","+","0.06","8.45","9","8.50","3","7.41",
"1714","和桐","434,490","113","2,543,814","5.80","5.92","5.80","5.86","+","0.04","5.84","5","5.86","9","",
"1716","永信","413,600","160","10,640,829","25.80","26.00","25.50","25.85","+","0.15","25.85","10","25.95","9","12.14",
"1717","長興","3,177,397","1,009","140,916,418","44.10","44.90","43.70","44.20","+","0.20","44.20","44","44.25","31","14.44",
"1718","中纖","3,015,843","616","16,705,934","5.54","5.63","5.50","5.51","-","0.01","5.51","5","5.52","37","",
"1720","生達","1,322,000","412","19,658,600","14.90","15.00","14.75","14.85","+","0.10","14.85","84","14.90","43","7.58",
"1721","三晃","223,000","63","1,319,830","5.90","6.10","5.83","5.90","-","0.08","5.90","2","5.96","2","",
"1722","台肥","2,349,600","701","114,323,180","48.00","48.95","48.00","48.90","+","0.90","48.90","189","48.95","10","24.95",
"1723","中碳","454,540","171","21,409,320","46.90","47.40","46.90","47.05","+","0.25","47.05","3","47.10","5","8.75",
"1724","台硝","363","4","5,007","--","--","--","--"," ","0.00","13.90","3","14.15","2","30.76",
"1725","元禎","17,306","13","274,427","15.55","15.95","15.55","15.80","+","0.25","15.55","1","16.00","3","10.68",
"1726","永記","410,000","161","19,209,750","47.30","47.50","46.00","47.00","-","0.50","47.00","43","47.10","18","10.26",
"1727","中華化","8,000","6","75,610","9.42","9.61","9.42","9.43","+","0.01","9.42","2","9.43","2","11.94",
"1729","必翔","201,080","111","13,584,860","68.00","69.50","66.50","67.00"," ","0.00","66.60","4","67.00","147","22.19",
"1730","花仙子","97,000","23","1,112,800","11.40","11.55","11.40","11.50","+","0.10","11.45","2","11.50","12","11.39",
"1731","美吾華","21,160","13","190,684","8.98","9.05","8.97","9.03","-","0.01","9.00","1","9.03","1","33.44",
"1732","毛寶","50,001","25","601,611","11.95","12.15","11.95","12.00","+","0.15","12.00","4","12.05","3","35.29",
"1733","五鼎","248,722","115","6,939,492","28.05","28.05","27.70","28.00","+","0.45","27.85","13","28.00","12","8.92",
"1734","杏輝","52,128","25","859,918","16.45","16.55","16.45","16.55"," ","0.00","16.45","4","16.55","83","12.35",
"1735","日勝化","30,998","21","393,822","12.60","12.95","12.60","12.70","+","0.10","12.70","1","12.95","7","14.94",
"1736","喬山","92,073","72","16,269,275","175.00","178.00","175.00","177.50","-","0.50","176.50","3","177.50","29","20.36",
"4106","雃博","85,445","37","938,134","10.90","11.10","10.85","11.10","-","0.15","10.95","3","11.00","5","9.41",
"4119","旭富","14,000","12","224,100","16.20","16.20","15.95","15.95","X","0.00","15.95","3","16.15","3","10.42",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

